LGA,LGA name,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice
37300,Weipa (T),<20,34,21,<20,<20,<20,<20,<20,<20,<20,136,175,77,<20,28,<20,25,<20,60,<20,<20,<20,<20,<20,<20,<20,<20
37310,Western Downs (R),<20,41,"3,049",<20,834,24,348,578,<20,"1,393","2,497","2,129","1,667",216,617,162,401,<20,"5,507",<20,<20,25,24,27,<20,159,62
37340,Whitsunday (R),<20,35,"2,779",<20,674,24,254,370,<20,"1,147","2,251","2,008","2,018",146,"1,190",163,485,<20,"5,102",<20,<20,<20,<20,24,<20,177,38
37400,Winton (S),<20,<20,146,<20,<20,<20,<20,<20,<20,41,98,69,49,<20,25,<20,<20,<20,212,<20,<20,<20,<20,<20,<20,<20,<20
37550,Woorabinda (S),<20,53,20,<20,<20,<20,<20,<20,<20,54,155,151,297,<20,179,23,75,<20,189,<20,<20,<20,<20,<20,<20,69,<20
37570,Wujal Wujal (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,28,44,39,98,<20,56,<20,<20,<20,74,<20,<20,<20,<20,<20,<20,<20,<20
37600,Yarrabah (S),22,138,77,<20,81,<20,75,<20,<20,150,389,370,713,<20,454,51,174,<20,526,<20,<20,<20,<20,<20,<20,136,<20
40070,Adelaide (C),20,<20,971,125,139,<20,60,270,<20,870,410,365,"1,587",835,648,29,57,<20,"2,132",<20,<20,<20,<20,<20,<20,101,933
40120,Adelaide Hills (DC),<20,<20,"3,534",81,569,44,121,706,<20,621,"1,941","1,587","1,582",463,602,64,184,<20,"4,740",<20,<20,<20,<20,31,<20,77,350
40220,Alexandrina (DC),<20,<20,"4,672",44,732,27,264,462,<20,"1,180","1,859","1,500","1,583",304,856,110,237,33,"6,784",<20,<20,<20,<20,35,<20,140,124
40250,Anangu Pitjantjatjara (AC),45,112,87,<20,33,<20,21,<20,<20,249,416,390,826,24,481,110,91,<20,477,<20,<20,<20,<20,<20,<20,78,<20
40310,Barossa (DC),<20,<20,"3,043",24,506,43,141,336,<20,639,"1,565","1,277","1,102",229,478,61,175,<20,"4,244",<20,<20,<20,<20,<20,<20,80,130
40430,Barunga West (DC),<20,<20,514,<20,105,<20,52,41,<20,164,130,109,124,<20,92,<20,<20,<20,787,<20,<20,<20,<20,<20,<20,<20,<20
40520,Berri and Barmera (DC),<20,24,"1,639",<20,455,23,197,106,<20,783,973,772,908,151,499,92,181,<20,"3,012",<20,<20,<20,<20,<20,<20,88,78
40700,Burnside (C),<20,<20,"3,993",132,555,23,112,"1,446",<20,723,"1,360","1,190","1,558",596,537,50,123,<20,"5,166",<20,<20,<20,<20,38,<20,45,629
40910,Campbelltown (C),<20,<20,"7,566",120,"1,364",61,380,760,<20,"1,678","3,129","2,540","2,929",849,"1,142",138,317,20,"10,439",<20,<20,30,27,47,<20,145,682
41010,Ceduna (DC),<20,42,338,<20,70,<20,34,33,<20,135,303,252,356,<20,191,36,80,<20,656,<20,<20,<20,<20,<20,<20,54,<20
41060,Charles Sturt (C),52,39,"15,424",289,"3,431",116,"1,236","1,198",<20,"5,362","6,925","5,836","7,182","1,773","3,805",410,"1,054",70,"24,574",40,25,66,53,109,<20,490,"1,542"
41140,Clare and Gilbert Valleys (DC),<20,<20,"1,166",<20,238,<20,80,214,<20,368,650,503,485,71,234,35,90,<20,"1,827",<20,<20,<20,<20,<20,<20,30,21
41190,Cleve (DC),<20,<20,213,<20,32,<20,<20,53,<20,50,109,70,60,<20,24,<20,<20,<20,287,<20,<20,<20,<20,<20,<20,<20,<20
41330,Coober Pedy (DC),<20,<20,249,<20,32,<20,<20,<20,<20,136,144,130,236,<20,175,<20,48,<20,496,<20,<20,<20,<20,<20,<20,26,<20
41560,Copper Coast (DC),<20,<20,"2,679",<20,672,21,296,203,<20,"1,019","1,125",948,"1,134",182,681,110,220,23,"4,528",<20,<20,<20,<20,<20,<20,122,56
41750,Elliston (DC),<20,<20,112,<20,26,<20,<20,23,<20,50,99,81,90,<20,35,<20,<20,<20,186,<20,<20,<20,<20,<20,<20,<20,<20
41830,Flinders Ranges (DC),<20,<20,259,<20,46,<20,23,25,<20,89,119,116,80,<20,62,<20,28,<20,435,<20,<20,<20,<20,<20,<20,<20,<20
41960,Franklin Harbour (DC),<20,<20,203,<20,34,<20,<20,26,<20,43,67,61,57,<20,35,<20,<20,<20,272,<20,<20,<20,<20,<20,<20,<20,<20
42030,Gawler (T),<20,<20,"3,231",41,755,47,228,164,<20,"1,114","1,882","1,637","1,633",284,813,107,377,<20,"5,327",<20,<20,<20,<20,23,<20,190,216
42110,Goyder (DC),<20,<20,643,<20,132,<20,60,88,<20,297,354,290,307,40,167,29,39,<20,"1,121",<20,<20,<20,<20,<20,<20,<20,<20
42250,Grant (DC),<20,<20,619,<20,144,<20,53,137,<20,214,491,352,351,62,169,25,45,<20,"1,003",<20,<20,<20,<20,<20,<20,26,26
42600,Holdfast Bay (C),<20,<20,"4,760",126,567,22,156,781,<20,"1,097","1,312","1,164","1,701",551,797,48,168,<20,"6,460",<20,<20,<20,<20,35,<20,116,435
42750,Kangaroo Island (DC),<20,<20,534,<20,102,<20,34,99,<20,167,364,254,302,40,173,22,32,<20,833,<20,<20,<20,<20,<20,<20,<20,<20
43080,Karoonda East Murray (DC),<20,<20,167,<20,36,<20,<20,22,<20,73,92,73,90,<20,43,<20,<20,<20,278,<20,<20,<20,<20,<20,<20,<20,<20
43220,Kimba (DC),<20,<20,143,<20,<20,<20,<20,<20,<20,<20,70,42,27,<20,<20,<20,<20,<20,176,<20,<20,<20,<20,<20,<20,<20,<20
43360,Kingston (DC),<20,<20,374,<20,38,<20,<20,70,<20,77,146,113,98,<20,59,<20,23,<20,521,<20,<20,<20,<20,<20,<20,<20,<20
43650,Light (RegC),<20,<20,"1,135",20,377,30,123,155,<20,447,"1,067",853,761,169,321,34,103,<20,"1,957",<20,<20,<20,<20,<20,<20,51,130
43710,Lower Eyre Peninsula (DC),<20,<20,464,<20,86,<20,31,106,<20,137,303,221,222,32,126,<20,24,<20,731,<20,<20,<20,<20,<20,<20,<20,<20
43790,Loxton Waikerie (DC),<20,<20,"1,742",<20,351,<20,133,150,<20,613,954,714,756,99,385,66,138,<20,"2,822",<20,<20,<20,<20,<20,<20,57,67
43920,Mallala (DC),<20,<20,779,<20,311,23,115,62,<20,410,734,591,557,88,246,35,94,<20,"1,521",<20,<20,<20,<20,<20,<20,42,56
44000,Maralinga Tjarutja (AC),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,50,<20,34,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
44060,Marion (C),33,34,"10,962",263,"2,139",101,733,835,<20,"3,991","5,626","4,753","5,970","1,840","2,719",308,726,57,"17,602",40,29,36,41,94,<20,385,"1,584"
44210,Mid Murray (DC),<20,<20,"1,455",<20,302,<20,124,108,<20,605,594,484,605,103,377,34,90,<20,"2,436",<20,<20,<20,<20,<20,<20,49,36
44340,Mitcham (C),<20,<20,"7,319",233,"1,026",48,237,"1,354",<20,"1,332","2,665","2,331","3,106","1,225","1,087",105,288,<20,"9,596",<20,<20,<20,<20,63,<20,142,"1,161"
44550,Mount Barker (DC),<20,<20,"2,922",63,646,46,198,324,<20,978,"2,506","2,046","1,909",439,773,117,283,<20,"4,765",<20,<20,<20,<20,32,<20,144,303
44620,Mount Gambier (C),<20,<20,"3,330",35,694,36,283,279,<20,"1,393","2,553","2,066","2,072",382,"1,119",182,492,<20,"5,991",<20,<20,<20,<20,32,<20,190,264
44830,Mount Remarkable (DC),<20,<20,490,<20,84,<20,41,56,<20,129,179,153,163,33,89,<20,<20,<20,711,<20,<20,<20,<20,<20,<20,<20,<20
45040,Murray Bridge (RC),<20,47,"2,952",21,669,29,300,250,<20,"1,227","1,987","1,596","1,786",248,"1,007",155,377,<20,"5,297",<20,<20,<20,<20,38,<20,200,132
45090,Naracoorte and Lucindale (DC),<20,<20,871,<20,121,<20,46,188,<20,226,655,495,541,70,323,25,70,<20,"1,311",<20,<20,<20,<20,<20,<20,29,45
45120,Northern Areas (DC),<20,<20,659,<20,126,<20,58,99,<20,236,319,249,248,50,126,<20,38,<20,"1,047",<20,<20,<20,<20,<20,<20,<20,<20
45290,Norwood Payneham St Peters (C),<20,<20,"4,420",162,661,21,161,557,<20,"1,179","1,393","1,167","1,783",641,774,66,156,<20,"6,217",<20,<20,<20,<20,32,<20,85,608
45340,Onkaparinga (C),54,79,"19,506",391,"4,981",291,"1,839","1,184",<20,"7,659","14,662","12,183","12,647","2,555","6,217",856,"2,471",116,"34,161",78,<20,60,85,181,<20,"1,125","1,773"
45400,Orroroo/Carrieton (DC),<20,<20,149,<20,26,<20,<20,25,<20,38,n.p.,n.p.,49,<20,<20,<20,<20,<20,208,<20,<20,<20,<20,<20,<20,<20,<20
45540,Peterborough (DC),<20,<20,368,<20,103,<20,57,27,<20,230,170,154,179,26,115,<20,44,<20,756,<20,<20,<20,<20,<20,<20,<20,<20
45680,Playford (C),52,87,"8,184",206,"3,867",280,"1,630",210,<20,"6,172","10,176","8,889","9,804","1,376","5,191",906,"2,658",52,"20,901",40,<20,43,62,94,<20,"1,219","1,063"
45890,Port Adelaide Enfield (C),99,100,"14,180",335,"3,648",139,"1,556",571,21,"7,431","9,512","8,096","10,255","2,235","5,611",676,"1,597",77,"26,992",54,47,65,68,124,<20,808,"1,868"
46090,Port Augusta (C),31,84,"1,641",<20,503,<20,230,64,<20,894,"1,224","1,126","1,242",101,745,104,360,<20,"3,378",<20,<20,<20,<20,<20,<20,154,47
46300,Port Lincoln (C),<20,34,"1,863",<20,380,<20,130,151,<20,712,"1,250","1,026","1,129",146,636,76,291,<20,"3,223",<20,<20,<20,<20,<20,<20,147,77
46450,Port Pirie City and Dists (M),<20,33,"2,886",<20,817,21,354,133,<20,"1,491","1,530","1,344","1,482",199,930,116,301,26,"5,431",<20,<20,<20,<20,28,<20,203,104
46510,Prospect (C),<20,<20,"1,853",57,369,<20,110,174,<20,649,865,745,"1,157",356,514,42,89,<20,"2,869",<20,<20,<20,<20,<20,<20,65,346
46670,Renmark Paringa (DC),<20,<20,"1,353",<20,290,<20,129,82,<20,483,825,646,816,121,476,67,137,<20,"2,288",<20,<20,<20,<20,<20,<20,68,60
46860,Robe (DC),<20,<20,161,<20,<20,<20,<20,40,<20,36,89,65,63,<20,35,<20,<20,<20,219,<20,<20,<20,<20,<20,<20,<20,<20
46970,Roxby Downs (M),<20,<20,<20,<20,24,<20,<20,<20,<20,<20,83,148,72,<20,<20,<20,<20,<20,n.p.,<20,<20,<20,<20,<20,<20,<20,<20
47140,Salisbury (C),56,116,"14,452",313,"4,792",301,"2,040",489,24,"7,219","13,425","11,297","12,819","2,444","6,648","1,118","2,412",116,"29,061",68,32,72,110,196,<20,"1,130","1,942"
47290,Southern Mallee (DC),<20,<20,259,<20,41,<20,<20,46,<20,83,141,99,120,21,56,<20,<20,<20,398,<20,<20,<20,<20,<20,<20,<20,<20
47490,Streaky Bay (DC),<20,<20,231,<20,30,<20,<20,39,<20,65,129,92,133,20,83,<20,<20,<20,349,<20,<20,<20,<20,<20,<20,<20,<20
47630,Tatiara (DC),<20,<20,692,<20,93,<20,36,144,<20,154,561,399,285,32,120,<20,60,<20,994,<20,<20,<20,<20,<20,<20,<20,<20
47700,Tea Tree Gully (C),<20,33,"12,496",193,"2,338",173,704,832,<20,"3,061","6,801","5,618","5,508","1,302","2,318",298,809,66,"18,119",23,<20,28,30,98,<20,371,982
47800,The Coorong (DC),<20,26,772,<20,168,<20,85,115,<20,303,508,402,432,69,232,43,72,<20,"1,339",<20,<20,<20,<20,<20,<20,33,<20
47910,Tumby Bay (DC),<20,<20,482,<20,87,<20,42,64,<20,117,161,133,125,24,61,<20,<20,<20,691,<20,<20,<20,<20,<20,<20,<20,<20
47980,Unley (C),<20,<20,"3,497",165,530,23,112,693,<20,911,"1,188","1,070","1,617",633,619,42,129,<20,"4,875",<20,<20,<20,<20,28,<20,68,606
48050,Victor Harbor (C),<20,<20,"3,971",22,491,<20,164,435,<20,851,959,787,971,192,556,82,139,<20,"5,377",<20,<20,<20,<20,30,<20,93,61
48130,Wakefield (DC),<20,<20,878,<20,254,<20,123,117,<20,425,575,468,465,65,217,38,91,<20,"1,621",<20,<20,<20,<20,<20,<20,39,41
48260,Walkerville (M),<20,<20,744,<20,88,<20,24,206,<20,179,217,187,319,114,119,<20,25,<20,999,<20,<20,<20,<20,<20,<20,<20,108
48340,Wattle Range (DC),<20,<20,"1,523",<20,323,<20,138,163,<20,570,923,771,832,160,481,57,121,<20,"2,549",<20,<20,<20,<20,<20,<20,41,79
48410,West Torrens (C),<20,<20,"7,600",231,"1,354",52,431,707,<20,"2,221","3,193","2,644","3,768","1,132","1,739",166,382,26,"11,190",20,<20,26,<20,45,<20,208,"1,051"
48540,Whyalla (C),<20,27,"2,910",23,858,33,420,117,<20,"1,427","1,729","1,754","1,812",251,"1,172",97,476,22,"5,734",<20,<20,<20,<20,27,<20,245,148
48640,Wudinna (DC),<20,<20,140,<20,<20,<20,<20,22,<20,24,93,68,49,<20,30,<20,<20,<20,189,<20,<20,<20,<20,<20,<20,<20,<20
48750,Yankalilla (DC),<20,<20,905,<20,132,<20,45,100,<20,295,328,262,327,78,172,25,56,<20,"1,381",<20,<20,<20,<20,<20,<20,<20,30
48830,Yorke Peninsula (DC),<20,<20,"2,453",<20,422,<20,179,233,<20,695,697,549,712,121,453,37,86,24,"3,612",<20,<20,<20,<20,<20,<20,50,37
49399,Unincorporated SA,<20,30,288,<20,63,<20,38,<20,<20,178,241,221,377,22,258,27,53,<20,623,<20,<20,<20,<20,<20,<20,33,<20
50080,Albany (C),22,41,"4,450",65,833,31,306,761,<20,"1,540","2,645","2,261","2,100",369,996,165,451,27,"7,132",<20,<20,<20,25,46,<20,167,132
50210,Armadale (C),21,54,"5,667",88,"1,356",68,468,465,<20,"2,056","5,573","5,264","4,243",607,"2,147",317,"1,228",38,"10,266",20,<20,20,33,73,<20,431,404
50250,Ashburton (S),<20,<20,47,<20,35,<20,<20,<20,<20,58,164,242,207,<20,109,21,37,<20,160,<20,<20,<20,<20,<20,<20,21,<20
50280,Augusta-Margaret River (S),<20,<20,948,<20,134,<20,50,274,<20,315,"1,049",894,693,89,328,74,138,<20,"1,607",<20,<20,<20,<20,<20,<20,26,25
50350,Bassendean (T),<20,<20,"1,621",35,241,<20,74,107,<20,523,926,913,803,183,410,51,196,<20,"2,573",<20,<20,<20,<20,<20,<20,42,124
50420,Bayswater (C),<20,29,"6,872",138,"1,013",37,364,582,<20,"1,712","3,273","3,002","3,333",826,"1,622",195,492,23,"9,932",<20,<20,30,21,67,<20,182,639
50490,Belmont (C),20,40,"3,742",77,598,22,215,253,<20,"1,191","2,159","2,017","2,086",428,"1,031",131,447,<20,"5,949",<20,<20,<20,<20,39,<20,139,324
50560,Beverley (S),<20,<20,280,<20,58,<20,26,49,<20,115,111,98,119,<20,54,<20,<20,<20,449,<20,<20,<20,<20,<20,<20,<20,<20
50630,Boddington (S),<20,<20,111,<20,<20,<20,<20,25,<20,35,94,105,57,<20,35,<20,<20,<20,177,<20,<20,<20,<20,<20,<20,<20,<20
50770,Boyup Brook (S),<20,<20,198,<20,35,<20,<20,68,<20,60,106,97,66,<20,36,<20,<20,<20,306,<20,<20,<20,<20,<20,<20,<20,<20
50840,Bridgetown-Greenbushes (S),<20,<20,625,<20,102,<20,31,92,<20,181,308,295,246,39,129,<20,55,<20,942,<20,<20,<20,<20,<20,<20,21,<20
50910,Brookton (S),<20,<20,123,<20,25,<20,<20,22,<20,50,86,64,85,<20,41,<20,<20,<20,219,<20,<20,<20,<20,<20,<20,<20,<20
50980,Broome (S),32,182,525,<20,233,<20,130,21,<20,"1,004","1,302","1,236","1,260",52,651,123,385,<20,"2,127",<20,<20,<20,<20,<20,<20,142,27
51080,Broomehill-Tambellup (S),<20,<20,87,<20,30,<20,<20,<20,<20,57,113,90,102,<20,40,<20,<20,<20,188,<20,<20,<20,<20,<20,<20,<20,<20
51120,Bruce Rock (S),<20,<20,115,<20,<20,<20,<20,20,<20,40,69,58,53,<20,21,<20,<20,<20,168,<20,<20,<20,<20,<20,<20,<20,<20
51190,Bunbury (C),<20,47,"3,825",60,677,<20,257,376,<20,"1,349","2,314","2,258","2,154",334,"1,249",126,576,<20,"6,526",<20,<20,<20,<20,49,<20,265,146
51260,Busselton (C),<20,21,"3,857",41,554,<20,170,717,<20,981,"2,462","2,140","1,633",259,814,132,423,<20,"5,814",<20,<20,<20,<20,27,<20,116,97
51310,Cambridge (T),<20,<20,"1,539",43,226,<20,22,814,<20,217,380,372,544,218,165,<20,42,<20,"1,878",<20,<20,<20,<20,<20,<20,24,219
51330,Canning (C),30,32,"7,646",209,"1,234",48,378,"1,020",<20,"1,792","4,553","4,172","4,618","1,422","1,701",243,564,35,"10,924",<20,34,<20,<20,111,<20,202,"1,251"
51400,Capel (S),<20,<20,998,<20,255,<20,101,158,<20,336,"1,058","1,074",706,112,348,39,223,<20,"1,807",<20,<20,<20,<20,<20,<20,48,35
51470,Carnamah (S),<20,<20,62,<20,<20,<20,<20,<20,<20,<20,44,36,36,<20,26,<20,<20,<20,100,<20,<20,<20,<20,<20,<20,<20,<20
51540,Carnarvon (S),<20,47,481,<20,127,<20,71,55,<20,264,509,459,605,<20,354,51,145,<20,"1,033",<20,<20,<20,<20,<20,<20,75,<20
51610,Chapman Valley (S),<20,<20,76,<20,<20,<20,<20,<20,<20,25,65,55,41,<20,22,<20,<20,<20,114,<20,<20,<20,<20,<20,<20,<20,<20
51680,Chittering (S),<20,<20,439,<20,89,<20,25,78,<20,98,282,258,177,28,60,<20,51,<20,631,<20,<20,<20,<20,<20,<20,<20,<20
51750,Claremont (T),<20,<20,597,20,62,<20,<20,368,<20,185,134,123,213,104,69,<20,<20,<20,826,<20,<20,<20,<20,<20,<20,<20,130
51820,Cockburn (C),<20,51,"7,548",177,"1,714",111,527,721,<20,"2,480","5,465","5,296","4,354",962,"2,020",193,932,27,"12,236",24,<20,48,42,75,<20,283,732
51890,Collie (S),<20,<20,"1,060",<20,249,<20,110,74,<20,446,605,704,607,76,346,36,191,<20,"1,938",<20,<20,<20,<20,<20,<20,71,24
51960,Coolgardie (S),<20,<20,168,<20,38,<20,<20,<20,<20,84,222,281,236,<20,157,26,61,<20,375,<20,<20,<20,<20,<20,<20,25,<20
52030,Coorow (S),<20,<20,139,<20,25,<20,<20,34,<20,39,60,57,63,<20,47,<20,<20,<20,216,<20,<20,<20,<20,<20,<20,<20,<20
52100,Corrigin (S),<20,<20,139,<20,20,<20,<20,21,<20,41,81,67,66,<20,24,<20,<20,<20,210,<20,<20,<20,<20,<20,<20,<20,<20
52170,Cottesloe (T),<20,<20,367,28,38,<20,<20,252,<20,73,87,88,155,70,52,<20,<20,<20,473,<20,<20,<20,<20,<20,<20,<20,94
52240,Cranbrook (S),<20,<20,111,<20,27,<20,<20,24,<20,42,95,83,62,<20,26,<20,<20,<20,178,<20,<20,<20,<20,<20,<20,<20,<20
52310,Cuballing (S),<20,<20,100,<20,<20,<20,<20,<20,<20,39,59,48,43,<20,<20,<20,<20,<20,155,<20,<20,<20,<20,<20,<20,<20,<20
52380,Cue (S),<20,<20,28,<20,<20,<20,<20,<20,<20,26,20,<20,33,<20,28,<20,<20,<20,72,<20,<20,<20,<20,<20,<20,<20,<20
52450,Cunderdin (S),<20,<20,127,<20,<20,<20,<20,29,<20,40,92,85,70,<20,34,<20,<20,<20,204,<20,<20,<20,<20,<20,<20,<20,<20
52520,Dalwallinu (S),<20,<20,79,<20,24,<20,<20,38,<20,40,94,69,54,<20,22,<20,<20,<20,144,<20,<20,<20,<20,<20,<20,<20,<20
52590,Dandaragan (S),<20,<20,341,<20,50,<20,<20,72,<20,90,185,176,141,<20,84,<20,35,<20,511,<20,<20,<20,<20,<20,<20,<20,<20
52660,Dardanup (S),<20,<20,"1,236",<20,246,<20,65,125,<20,282,814,836,556,112,247,36,152,<20,"1,882",<20,<20,<20,<20,<20,<20,48,39
52730,Denmark (S),<20,<20,754,<20,118,<20,50,174,<20,258,479,405,347,51,186,33,64,<20,"1,206",<20,<20,<20,<20,<20,<20,<20,<20
52800,Derby-West Kimberley (S),<20,212,279,<20,136,<20,92,<20,<20,735,949,868,"1,301",<20,545,159,263,<20,"1,422",<20,<20,<20,<20,<20,<20,154,<20
52870,Donnybrook-Balingup (S),<20,<20,645,<20,109,<20,46,106,<20,186,367,328,295,41,159,<20,49,<20,996,<20,<20,<20,<20,<20,<20,<20,<20
52940,Dowerin (S),<20,<20,76,<20,<20,<20,<20,<20,<20,22,59,51,32,<20,<20,<20,<20,<20,127,<20,<20,<20,<20,<20,<20,<20,<20
53010,Dumbleyung (S),<20,<20,60,<20,<20,<20,<20,<20,<20,<20,53,36,41,<20,<20,<20,<20,<20,87,<20,<20,<20,<20,<20,<20,<20,<20
53080,Dundas (S),<20,<20,92,<20,<20,<20,<20,<20,<20,42,71,71,66,<20,48,<20,34,<20,186,<20,<20,<20,<20,<20,<20,<20,<20
53150,East Fremantle (T),<20,<20,566,<20,61,<20,<20,140,<20,115,177,167,218,63,109,<20,26,<20,751,<20,<20,<20,<20,<20,<20,<20,72
53220,East Pilbara (S),<20,31,83,<20,42,<20,<20,<20,<20,143,333,370,629,<20,363,62,92,<20,375,<20,<20,<20,<20,<20,<20,92,<20
53290,Esperance (S),<20,38,"1,293",<20,211,<20,74,236,<20,425,"1,043",932,807,98,437,62,198,<20,"2,128",<20,<20,<20,<20,<20,<20,81,25
53360,Exmouth (S),<20,<20,123,<20,34,<20,<20,<20,<20,60,116,119,77,<20,45,<20,<20,<20,218,<20,<20,<20,<20,<20,<20,<20,<20
53430,Fremantle (C),<20,<20,"2,990",140,449,<20,150,456,<20,"1,278","1,191","1,134","1,672",415,"1,057",50,252,<20,"4,986",<20,<20,<20,<20,33,<20,89,335
53570,Gingin (S),<20,<20,670,<20,117,<20,54,128,<20,182,315,287,239,34,122,<20,53,<20,985,<20,<20,<20,<20,<20,<20,<20,<20
53640,Gnowangerup (S),<20,<20,66,<20,24,<20,<20,<20,<20,60,111,97,71,<20,38,<20,20,<20,169,<20,<20,<20,<20,<20,<20,<20,<20
53710,Goomalling (S),<20,<20,104,<20,23,<20,<20,26,<20,67,87,77,61,<20,28,<20,<20,<20,208,<20,<20,<20,<20,<20,<20,<20,<20
53780,Gosnells (C),41,95,"9,120",163,"2,134",114,783,632,<20,"2,916","8,641","7,985","7,282","1,436","3,231",559,"1,545",40,"15,538",42,30,37,55,109,<20,558,"1,008"
53800,Greater Geraldton (C),55,137,"3,459",20,786,37,307,432,<20,"1,255","2,807","2,714","2,469",233,"1,395",159,764,<20,"6,207",<20,<20,<20,<20,26,<20,260,81
53920,Halls Creek (S),<20,134,132,<20,87,<20,71,<20,<20,420,606,571,832,<20,427,116,166,<20,829,<20,<20,<20,<20,<20,<20,128,<20
53990,Harvey (S),<20,25,"2,165",<20,447,<20,141,312,<20,606,"1,596","1,669","1,118",182,531,72,326,<20,"3,465",<20,<20,<20,<20,<20,<20,97,59
54060,Irwin (S),<20,<20,507,<20,68,<20,25,85,<20,96,188,186,167,28,101,<20,35,<20,705,<20,<20,<20,<20,<20,<20,22,<20
54130,Jerramungup (S),<20,<20,69,<20,<20,<20,<20,<20,<20,<20,85,64,51,<20,<20,<20,<20,<20,100,<20,<20,<20,<20,<20,<20,<20,<20
54170,Joondalup (C),<20,<20,"11,960",262,"2,109",146,433,"2,002",<20,"2,245","6,409","6,092","5,595","1,724","1,944",203,900,49,"16,291",34,<20,<20,25,88,<20,272,"1,255"
54200,Kalamunda (S),<20,55,"5,485",86,846,33,211,803,<20,"1,009","2,987","2,866","2,181",502,907,128,476,<20,"7,528",<20,<20,<20,<20,42,<20,111,329
54280,Kalgoorlie/Boulder (C),<20,73,"1,233",22,388,30,139,79,<20,746,"1,757","1,978","1,554",98,856,115,449,<20,"2,810",<20,<20,<20,<20,<20,<20,146,68
54340,Katanning (S),<20,<20,421,<20,83,<20,43,64,<20,171,421,365,381,34,192,47,81,<20,780,<20,<20,<20,<20,<20,<20,34,<20
54410,Kellerberrin (S),<20,<20,175,<20,29,<20,<20,29,<20,80,118,107,104,<20,53,<20,27,<20,315,<20,<20,<20,<20,<20,<20,<20,<20
54480,Kent (S),<20,<20,22,<20,<20,<20,<20,<20,<20,<20,31,27,<20,<20,<20,<20,<20,<20,34,<20,<20,<20,<20,<20,<20,<20,<20
54550,Kojonup (S),<20,<20,191,<20,22,<20,<20,90,<20,51,182,153,114,<20,45,<20,32,<20,294,<20,<20,<20,<20,<20,<20,<20,<20
54620,Kondinin (S),<20,<20,63,<20,<20,<20,<20,27,<20,26,75,61,71,<20,34,<20,<20,<20,110,<20,<20,<20,<20,<20,<20,<20,<20
54690,Koorda (S),<20,<20,45,<20,<20,<20,<20,20,<20,27,36,35,<20,<20,<20,<20,<20,<20,82,<20,<20,<20,<20,<20,<20,<20,<20
54760,Kulin (S),<20,<20,58,<20,<20,<20,<20,25,<20,<20,54,45,35,<20,<20,<20,<20,<20,93,<20,<20,<20,<20,<20,<20,<20,<20
54830,Kwinana (C),<20,28,"2,424",43,681,47,234,82,<20,"1,180","2,911","2,788","2,099",294,"1,097",154,645,<20,"4,914",<20,<20,<20,<20,33,<20,216,172
54900,Lake Grace (S),<20,<20,61,<20,<20,<20,<20,36,<20,22,88,74,61,<20,<20,<20,<20,<20,95,<20,<20,<20,<20,<20,<20,<20,<20
54970,Laverton (S),<20,<20,31,<20,<20,<20,<20,<20,<20,45,64,62,118,<20,63,<20,<20,<20,119,<20,<20,<20,<20,<20,<20,<20,<20
55040,Leonora (S),<20,<20,44,<20,<20,<20,<20,<20,<20,36,94,109,124,<20,76,<20,34,<20,133,<20,<20,<20,<20,<20,<20,<20,<20
55110,Mandurah (C),20,40,"11,655",89,"1,932",63,629,"1,129",<20,"2,882","4,931","4,938","4,195",710,"2,146",266,"1,272",63,"17,382",24,<20,23,43,100,<20,398,308
55180,Manjimup (S),<20,<20,"1,079",<20,146,<20,67,228,<20,418,748,634,591,77,322,61,118,<20,"1,811",<20,<20,<20,<20,<20,<20,54,<20
55250,Meekatharra (S),<20,<20,60,<20,23,<20,<20,<20,<20,61,148,144,209,<20,135,<20,56,<20,214,<20,<20,<20,<20,<20,<20,26,<20
55320,Melville (C),<20,21,"9,108",199,"1,286",45,326,"2,400",<20,"1,491","3,010","2,909","3,336","1,238","1,166",99,425,24,"11,790",<20,<20,<20,<20,74,<20,129,"1,082"
55390,Menzies (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,27,<20,20,<20,<20,<20,29,<20,<20,<20,<20,<20,<20,<20,<20
55460,Merredin (S),<20,<20,302,<20,62,<20,28,41,<20,127,243,231,214,<20,109,<20,45,<20,538,<20,<20,<20,<20,<20,<20,21,<20
55530,Mingenew (S),<20,<20,43,<20,<20,<20,<20,<20,<20,<20,36,29,28,<20,20,<20,<20,<20,75,<20,<20,<20,<20,<20,<20,<20,<20
