LGA,LGA name,ABSTUDY_Living_allowance,ABSTUDY_Non_living_allowance,Age_Pension,Austudy,Carer_Allowance,Carer_Allowance_Child_Health_Care_Card_only,Carer_Payment,Commonwealth_Seniors_Health_Card,Double_Orphan_Pension,Disability_Support_Pension,Family_Tax_Benefit_Part_A,Family_Tax_Benefit_Part_B,Health_Care_Card,Low_Income_Card,Newstart_Allowance,Parenting_Payment_Partnered,Parenting_Payment_Single,Partner_Allowance,Pensioner_Concession_Card,Sickness_Allowance,Special_Benefit,Wife_Pension_Partner_on_Age_Pension,Wife_Pension_Partner_on_Disability_Support_Pension,Widow_Allowance,Widow_B_Pension,Youth_Allowance_other,Youth_Allowance_student_and_apprentice
37010,Townsville (C),224,414,"13,338",341,"4,174",134,"1,576","1,342",<20,"5,736","13,559","12,402","12,026","2,371","5,737",721,"3,156",42,"25,723",74,<20,33,41,146,<20,"1,298","1,536"
37300,Weipa (T),<20,31,<20,<20,<20,<20,<20,<20,<20,<20,223,246,81,<20,32,<20,21,<20,61,<20,<20,<20,<20,<20,<20,<20,<20
37310,Western Downs (R),<20,39,"3,044",<20,856,29,356,559,<20,"1,410","2,435","2,087","1,664",225,646,156,411,<20,"5,524",<20,<20,25,24,30,<20,175,50
37340,Whitsunday (R),<20,37,"2,759",<20,678,22,260,381,<20,"1,160","2,215","1,983","2,021",153,"1,293",159,481,<20,"5,078",<20,<20,<20,<20,23,<20,172,33
37400,Winton (S),<20,<20,140,<20,<20,<20,<20,<20,<20,40,96,73,52,<20,26,<20,<20,<20,211,<20,<20,<20,<20,<20,<20,<20,<20
37550,Woorabinda (S),<20,49,20,<20,<20,<20,<20,<20,<20,54,156,150,303,<20,187,26,78,<20,187,<20,<20,<20,<20,<20,<20,60,<20
37570,Wujal Wujal (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,29,29,26,109,<20,66,<20,<20,<20,74,<20,<20,<20,<20,<20,<20,22,<20
37600,Yarrabah (S),31,134,72,<20,89,<20,81,<20,<20,154,152,133,693,<20,468,53,170,<20,549,<20,<20,<20,<20,<20,<20,140,<20
40070,Adelaide (C),<20,<20,968,99,148,<20,59,278,<20,875,434,384,"1,477",710,688,31,56,<20,"2,159",<20,<20,<20,<20,<20,<20,98,575
40120,Adelaide Hills (DC),<20,<20,"3,541",48,580,43,125,712,<20,646,"1,971","1,608","1,548",460,618,62,187,<20,"4,827",<20,<20,<20,<20,31,<20,104,235
40220,Alexandrina (DC),<20,<20,"4,716",33,745,27,273,473,<20,"1,208","1,876","1,502","1,583",310,906,112,253,32,"6,882",<20,<20,<20,<20,41,<20,142,92
40250,Anangu Pitjantjatjara (AC),39,74,84,<20,29,<20,24,<20,<20,230,322,298,767,25,468,115,86,<20,462,<20,<20,<20,<20,<20,<20,71,<20
40310,Barossa (DC),<20,<20,"3,049",24,523,40,140,327,<20,649,"1,544","1,249","1,110",231,527,60,178,<20,"4,280",<20,<20,<20,<20,<20,<20,73,100
40430,Barunga West (DC),<20,<20,528,<20,106,<20,52,41,<20,164,141,120,121,<20,90,<20,<20,<20,806,<20,<20,<20,<20,<20,<20,<20,<20
40520,Berri and Barmera (DC),<20,20,"1,644",<20,476,22,204,109,<20,775,940,753,891,150,537,88,180,<20,"3,042",<20,<20,<20,<20,<20,<20,90,50
40700,Burnside (C),<20,<20,"4,012",104,561,23,118,"1,462",<20,737,"1,434","1,253","1,565",576,570,47,123,<20,"5,223",<20,<20,<20,<20,39,<20,41,453
40910,Campbelltown (C),<20,<20,"7,570",97,"1,385",55,381,757,<20,"1,692","2,962","2,403","2,871",845,"1,190",135,325,20,"10,499",<20,<20,30,27,46,<20,186,503
41010,Ceduna (DC),<20,33,343,<20,74,<20,38,32,<20,130,302,253,343,<20,210,32,76,<20,645,<20,<20,<20,<20,<20,<20,44,<20
41060,Charles Sturt (C),39,35,"15,406",225,"3,473",112,"1,253","1,229",<20,"5,373","6,905","5,780","7,136","1,706","3,898",409,"1,058",69,"24,754",44,28,67,52,113,<20,563,"1,113"
41140,Clare and Gilbert Valleys (DC),<20,<20,"1,162",<20,240,<20,85,213,<20,375,656,503,446,62,227,37,86,<20,"1,842",<20,<20,<20,<20,<20,<20,29,<20
41190,Cleve (DC),<20,<20,207,<20,30,<20,<20,52,<20,50,110,72,61,<20,20,<20,<20,<20,287,<20,<20,<20,<20,<20,<20,<20,<20
41330,Coober Pedy (DC),<20,<20,245,<20,31,<20,<20,<20,<20,128,154,134,231,<20,189,<20,45,<20,482,<20,<20,<20,<20,<20,<20,23,<20
41560,Copper Coast (DC),<20,<20,"2,693",<20,679,22,305,213,<20,"1,016","1,128",942,"1,105",174,676,111,225,23,"4,564",<20,<20,<20,<20,<20,<20,123,37
41750,Elliston (DC),<20,<20,110,<20,27,<20,<20,23,<20,49,87,72,81,<20,35,<20,<20,<20,190,<20,<20,<20,<20,<20,<20,<20,<20
41830,Flinders Ranges (DC),<20,<20,266,<20,45,<20,20,24,<20,89,117,111,103,<20,68,<20,28,<20,440,<20,<20,<20,<20,<20,<20,<20,<20
41960,Franklin Harbour (DC),<20,<20,206,<20,36,<20,<20,25,<20,42,64,55,54,<20,34,<20,<20,<20,281,<20,<20,<20,<20,<20,<20,<20,<20
42030,Gawler (T),<20,<20,"3,227",35,761,45,236,165,<20,"1,114","1,813","1,573","1,575",279,791,102,390,<20,"5,355",<20,<20,<20,<20,26,<20,197,151
42110,Goyder (DC),<20,<20,640,<20,132,<20,64,84,<20,294,360,289,312,45,167,31,42,<20,"1,129",<20,<20,<20,<20,<20,<20,25,<20
42250,Grant (DC),<20,<20,623,<20,147,<20,55,137,<20,210,483,353,354,66,166,28,44,<20,"1,022",<20,<20,<20,<20,<20,<20,28,24
42600,Holdfast Bay (C),<20,<20,"4,752",97,588,23,155,816,<20,"1,093","1,427","1,264","1,695",548,855,41,169,<20,"6,537",<20,<20,<20,<20,37,<20,125,313
42750,Kangaroo Island (DC),<20,<20,537,<20,107,<20,37,101,<20,167,352,244,305,44,172,20,27,<20,844,<20,<20,<20,<20,<20,<20,25,<20
43080,Karoonda East Murray (DC),<20,<20,173,<20,36,<20,<20,22,<20,73,83,69,90,<20,44,<20,<20,<20,284,<20,<20,<20,<20,<20,<20,<20,<20
43220,Kimba (DC),<20,<20,139,<20,<20,<20,<20,<20,<20,<20,70,44,24,<20,<20,<20,<20,<20,173,<20,<20,<20,<20,<20,<20,<20,<20
43360,Kingston (DC),<20,<20,381,<20,38,<20,20,66,<20,81,142,111,99,<20,59,<20,21,<20,525,<20,<20,<20,<20,<20,<20,<20,<20
43650,Light (RegC),<20,<20,"1,140",<20,394,29,127,162,<20,441,"1,143",922,740,153,324,35,107,<20,"1,995",<20,<20,<20,<20,<20,<20,56,68
43710,Lower Eyre Peninsula (DC),<20,<20,456,<20,86,<20,32,110,<20,139,311,236,203,31,119,<20,27,<20,725,<20,<20,<20,<20,<20,<20,<20,<20
43790,Loxton Waikerie (DC),<20,<20,"1,750",<20,381,<20,145,148,<20,625,963,725,732,99,410,68,141,<20,"2,856",<20,<20,<20,<20,<20,<20,59,47
43920,Mallala (DC),<20,<20,796,<20,317,<20,117,61,<20,414,722,586,515,90,239,26,102,<20,"1,543",<20,<20,<20,<20,<20,<20,40,34
44000,Maralinga Tjarutja (AC),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,37,<20,26,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,<20
44060,Marion (C),34,30,"10,956",210,"2,167",95,751,822,<20,"3,984","5,329","4,463","5,857","1,775","2,797",283,749,57,"17,731",34,23,37,40,93,<20,473,"1,167"
44210,Mid Murray (DC),<20,<20,"1,461",<20,305,<20,131,108,<20,612,600,485,632,104,393,36,92,<20,"2,472",<20,<20,<20,<20,<20,<20,48,31
44340,Mitcham (C),<20,<20,"7,311",170,"1,045",49,243,"1,367",<20,"1,336","2,729","2,368","3,020","1,141","1,169",99,278,<20,"9,658",<20,<20,<20,<20,62,<20,141,776
44550,Mount Barker (DC),<20,<20,"2,964",56,668,46,200,315,<20,990,"2,412","1,975","1,930",457,788,119,281,<20,"4,823",<20,<20,<20,<20,31,<20,146,225
44620,Mount Gambier (C),<20,<20,"3,360",30,719,36,289,295,<20,"1,402","2,554","2,067","2,086",391,"1,161",188,491,<20,"6,046",<20,<20,<20,<20,36,<20,249,168
44830,Mount Remarkable (DC),<20,<20,475,<20,85,<20,43,53,<20,136,185,151,159,35,73,<20,<20,<20,704,<20,<20,<20,<20,<20,<20,<20,<20
45040,Murray Bridge (RC),<20,38,"2,984",<20,694,25,306,244,<20,"1,226","1,937","1,569","1,800",266,"1,050",152,382,<20,"5,307",<20,<20,<20,<20,38,<20,189,87
45090,Naracoorte and Lucindale (DC),<20,<20,876,<20,132,<20,49,193,<20,227,652,503,503,65,296,30,71,<20,"1,316",<20,<20,<20,<20,<20,<20,35,31
45120,Northern Areas (DC),<20,<20,648,<20,128,<20,59,97,<20,237,322,252,226,43,128,<20,37,<20,"1,042",<20,<20,<20,<20,<20,<20,<20,<20
45290,Norwood Payneham St Peters (C),<20,<20,"4,411",118,668,23,158,574,<20,"1,173","1,365","1,131","1,772",617,829,60,159,<20,"6,216",<20,<20,<20,<20,36,<20,89,427
45340,Onkaparinga (C),54,65,"19,614",299,"5,072",274,"1,880","1,184",<20,"7,744","14,535","12,059","12,495","2,396","6,430",839,"2,488",115,"34,645",88,<20,59,84,189,<20,"1,232","1,232"
45400,Orroroo/Carrieton (DC),<20,<20,149,<20,25,<20,<20,23,<20,36,53,39,46,<20,<20,<20,<20,<20,208,<20,<20,<20,<20,<20,<20,<20,<20
45540,Peterborough (DC),<20,<20,376,<20,103,<20,58,25,<20,221,154,139,170,23,115,<20,38,<20,742,<20,<20,<20,<20,<20,<20,24,<20
45680,Playford (C),46,81,"8,184",160,"3,961",269,"1,685",208,20,"6,173","10,180","8,948","9,805","1,335","5,341",939,"2,716",53,"21,096",35,<20,43,61,95,<20,"1,369",740
45890,Port Adelaide Enfield (C),65,78,"14,175",255,"3,725",135,"1,585",588,20,"7,386","9,381","7,965","10,240","2,147","5,825",662,"1,584",76,"27,120",48,42,67,66,131,<20,973,"1,318"
46090,Port Augusta (C),33,67,"1,632",<20,498,<20,225,65,<20,898,"1,202","1,105","1,297",96,861,103,370,<20,"3,406",<20,<20,<20,<20,<20,<20,179,32
46300,Port Lincoln (C),<20,27,"1,849",<20,379,20,133,168,<20,722,"1,254","1,034","1,157",152,672,73,295,<20,"3,243",<20,<20,<20,<20,20,<20,162,52
46450,Port Pirie City and Dists (M),<20,26,"2,906",<20,828,24,361,127,<20,"1,498","1,516","1,331","1,533",205,962,113,309,25,"5,506",<20,<20,<20,<20,30,<20,243,54
46510,Prospect (C),<20,<20,"1,855",44,378,<20,112,176,<20,642,888,768,"1,109",317,513,43,93,<20,"2,874",<20,<20,<20,<20,21,<20,68,261
46670,Renmark Paringa (DC),<20,<20,"1,362",<20,298,<20,135,84,<20,486,843,669,795,111,499,68,138,<20,"2,313",<20,<20,<20,<20,<20,<20,70,41
46860,Robe (DC),<20,<20,164,<20,<20,<20,<20,43,<20,36,94,70,65,<20,32,<20,<20,<20,227,<20,<20,<20,<20,<20,<20,<20,<20
46970,Roxby Downs (M),<20,<20,<20,<20,22,<20,<20,<20,<20,<20,88,157,80,<20,29,<20,<20,<20,48,<20,<20,<20,<20,<20,<20,<20,<20
47140,Salisbury (C),57,85,"14,457",254,"4,911",309,"2,092",490,25,"7,251","13,257","11,157","12,863","2,449","6,822","1,092","2,426",115,"29,331",59,30,75,103,203,<20,"1,277","1,425"
47290,Southern Mallee (DC),<20,<20,263,<20,43,<20,21,45,<20,83,151,104,111,<20,55,<20,<20,<20,405,<20,<20,<20,<20,<20,<20,<20,<20
47490,Streaky Bay (DC),<20,<20,236,<20,27,<20,<20,39,<20,62,127,89,125,<20,87,<20,<20,<20,354,<20,<20,<20,<20,<20,<20,<20,<20
47630,Tatiara (DC),<20,<20,701,<20,95,<20,35,144,<20,154,548,389,325,43,131,<20,64,<20,"1,006",<20,<20,<20,<20,<20,<20,22,<20
47700,Tea Tree Gully (C),<20,27,"12,510",154,"2,394",163,726,838,<20,"3,049","6,830","5,612","5,493","1,299","2,434",289,804,66,"18,212",24,<20,28,29,97,<20,421,697
47800,The Coorong (DC),<20,22,788,<20,172,<20,90,116,<20,299,519,410,439,62,240,46,73,<20,"1,367",<20,<20,<20,<20,<20,<20,40,<20
47910,Tumby Bay (DC),<20,<20,480,<20,89,<20,46,63,<20,113,143,119,150,30,71,<20,21,<20,694,<20,<20,<20,<20,<20,<20,<20,<20
47980,Unley (C),<20,<20,"3,492",120,537,25,113,708,<20,912,"1,235","1,098","1,619",618,653,48,133,<20,"4,894",<20,<20,<20,<20,30,<20,76,439
48050,Victor Harbor (C),<20,<20,"3,997",<20,514,<20,175,437,<20,862,968,787,955,183,549,78,142,<20,"5,450",<20,<20,<20,<20,32,<20,94,38
48130,Wakefield (DC),<20,<20,876,<20,272,<20,131,114,<20,428,551,445,458,65,222,39,92,<20,"1,629",<20,<20,<20,<20,<20,<20,40,21
48260,Walkerville (M),<20,<20,739,<20,89,<20,22,204,<20,183,209,184,301,106,128,<20,24,<20,"1,008",<20,<20,<20,<20,<20,<20,<20,87
48340,Wattle Range (DC),<20,<20,"1,516",<20,335,<20,149,167,<20,570,907,760,804,163,482,57,116,<20,"2,576",<20,<20,<20,<20,<20,<20,63,59
48410,West Torrens (C),<20,<20,"7,566",176,"1,374",49,436,703,<20,"2,250","3,129","2,584","3,738","1,111","1,800",169,375,25,"11,258",22,<20,25,<20,46,<20,260,738
48540,Whyalla (C),<20,20,"2,903",22,864,34,425,118,<20,"1,416","1,712","1,737","1,822",241,"1,192",96,483,22,"5,761",<20,<20,<20,<20,28,<20,294,78
48640,Wudinna (DC),<20,<20,141,<20,<20,<20,<20,22,<20,26,92,66,47,<20,30,<20,<20,<20,193,<20,<20,<20,<20,<20,<20,<20,<20
48750,Yankalilla (DC),<20,<20,915,<20,142,<20,46,99,<20,302,320,249,316,67,189,22,51,<20,"1,403",<20,<20,<20,<20,<20,<20,32,<20
48830,Yorke Peninsula (DC),<20,<20,"2,441",<20,434,<20,186,241,<20,689,701,548,719,132,462,36,86,24,"3,650",<20,<20,<20,<20,<20,<20,59,24
49399,Unincorporated SA,<20,26,282,<20,65,<20,41,<20,<20,179,217,198,372,22,257,26,50,<20,622,<20,<20,<20,<20,<20,<20,42,<20
50080,Albany (C),<20,28,"4,486",46,870,30,332,776,<20,"1,562","2,619","2,248","2,062",376,962,168,459,27,"7,258",<20,<20,<20,25,43,<20,182,100
50210,Armadale (C),<20,54,"5,672",72,"1,404",75,490,467,<20,"2,057","5,627","5,300","4,317",603,"2,263",322,"1,257",35,"10,415",25,<20,20,31,77,<20,456,260
50250,Ashburton (S),<20,<20,45,<20,37,<20,<20,<20,<20,53,152,230,202,<20,113,<20,40,<20,157,<20,<20,<20,<20,<20,<20,<20,<20
50280,Augusta-Margaret River (S),<20,<20,968,<20,146,<20,54,285,<20,317,"1,044",876,702,103,354,64,148,<20,"1,647",<20,<20,<20,<20,<20,<20,26,28
50350,Bassendean (T),<20,<20,"1,617",25,254,<20,78,107,<20,528,"1,044",989,832,182,429,57,191,<20,"2,588",<20,<20,<20,<20,<20,<20,55,91
50420,Bayswater (C),<20,27,"6,887",98,"1,036",35,373,585,<20,"1,710","3,183","2,879","3,375",830,"1,639",202,504,24,"10,052",<20,<20,31,<20,74,<20,203,442
50490,Belmont (C),<20,35,"3,737",63,633,20,235,242,<20,"1,210","2,175","2,045","2,140",429,"1,052",129,441,<20,"6,015",<20,<20,<20,<20,43,<20,165,229
50560,Beverley (S),<20,<20,277,<20,60,<20,28,49,<20,116,112,99,107,<20,54,<20,<20,<20,455,<20,<20,<20,<20,<20,<20,<20,<20
50630,Boddington (S),<20,<20,107,<20,<20,<20,<20,26,<20,35,91,99,62,<20,41,<20,<20,<20,177,<20,<20,<20,<20,<20,<20,<20,<20
50770,Boyup Brook (S),<20,<20,195,<20,36,<20,<20,70,<20,57,117,105,65,<20,34,<20,<20,<20,302,<20,<20,<20,<20,<20,<20,<20,<20
50840,Bridgetown-Greenbushes (S),<20,<20,630,<20,105,<20,33,91,<20,185,287,283,241,40,140,<20,58,<20,972,<20,<20,<20,<20,<20,<20,<20,<20
50910,Brookton (S),<20,<20,116,<20,27,<20,<20,23,<20,50,76,59,82,<20,38,<20,<20,<20,207,<20,<20,<20,<20,<20,<20,<20,<20
50980,Broome (S),26,159,495,<20,235,<20,122,24,<20,"1,000","1,292","1,235","1,322",48,703,133,389,<20,"2,117",<20,<20,<20,<20,<20,<20,145,<20
51080,Broomehill-Tambellup (S),<20,<20,87,<20,29,<20,<20,<20,<20,58,113,94,104,<20,48,<20,<20,<20,192,<20,<20,<20,<20,<20,<20,<20,<20
51120,Bruce Rock (S),<20,<20,115,<20,<20,<20,<20,20,<20,45,67,57,56,<20,22,<20,<20,<20,182,<20,<20,<20,<20,<20,<20,<20,<20
51190,Bunbury (C),<20,43,"3,825",36,697,<20,269,370,<20,"1,367","2,276","2,262","2,177",338,"1,252",137,601,<20,"6,596",<20,<20,<20,<20,51,<20,289,110
51260,Busselton (C),<20,<20,"3,900",27,572,<20,184,734,<20,995,"2,400","2,102","1,655",288,816,130,414,<20,"5,879",<20,<20,<20,<20,28,<20,138,64
51310,Cambridge (T),<20,<20,"1,535",35,217,<20,24,829,<20,216,439,419,530,214,159,<20,42,<20,"1,877",<20,<20,<20,<20,<20,<20,26,141
51330,Canning (C),<20,25,"7,625",140,"1,251",49,389,"1,018",<20,"1,800","4,812","4,429","4,648","1,404","1,772",223,561,33,"10,972",<20,33,<20,<20,112,<20,292,855
51400,Capel (S),<20,<20,"1,014",<20,260,<20,102,158,<20,335,"1,048","1,015",717,107,363,46,218,<20,"1,838",<20,<20,<20,<20,<20,<20,49,47
51470,Carnamah (S),<20,<20,62,<20,<20,<20,<20,<20,<20,<20,43,36,41,<20,29,<20,<20,<20,100,<20,<20,<20,<20,<20,<20,<20,<20
51540,Carnarvon (S),<20,36,458,<20,126,<20,70,57,<20,258,511,459,614,<20,380,49,147,<20,"1,015",<20,<20,<20,<20,<20,<20,93,<20
51610,Chapman Valley (S),<20,<20,73,<20,<20,<20,<20,<20,<20,25,58,56,43,<20,22,<20,<20,<20,117,<20,<20,<20,<20,<20,<20,<20,<20
51680,Chittering (S),<20,<20,433,<20,91,<20,28,82,<20,102,298,277,180,28,59,<20,45,<20,633,<20,<20,<20,<20,<20,<20,<20,<20
51750,Claremont (T),<20,<20,611,<20,62,<20,<20,365,<20,185,149,145,203,99,73,<20,<20,<20,840,<20,<20,<20,<20,<20,<20,<20,84
51820,Cockburn (C),<20,48,"7,602",128,"1,756",99,544,733,<20,"2,489","5,256","5,120","4,369",946,"2,079",198,935,27,"12,440",32,<20,47,42,76,<20,341,501
51890,Collie (S),<20,<20,"1,065",<20,269,<20,116,76,<20,442,605,693,630,82,359,39,191,<20,"1,956",<20,<20,<20,<20,<20,<20,73,<20
51960,Coolgardie (S),<20,<20,170,<20,37,<20,<20,<20,<20,87,228,277,219,<20,150,23,62,<20,387,<20,<20,<20,<20,<20,<20,24,<20
52030,Coorow (S),<20,<20,135,<20,28,<20,<20,32,<20,39,66,65,66,<20,48,<20,<20,<20,225,<20,<20,<20,<20,<20,<20,<20,<20
52100,Corrigin (S),<20,<20,145,<20,25,<20,<20,22,<20,41,80,66,69,<20,25,<20,<20,<20,213,<20,<20,<20,<20,<20,<20,<20,<20
52170,Cottesloe (T),<20,<20,365,20,43,<20,<20,255,<20,72,76,76,160,75,62,<20,<20,<20,473,<20,<20,<20,<20,<20,<20,<20,67
52240,Cranbrook (S),<20,<20,109,<20,24,<20,<20,23,<20,44,94,84,58,<20,23,<20,<20,<20,180,<20,<20,<20,<20,<20,<20,<20,<20
52310,Cuballing (S),<20,<20,102,<20,<20,<20,<20,<20,<20,37,59,49,44,<20,<20,<20,<20,<20,160,<20,<20,<20,<20,<20,<20,<20,<20
52380,Cue (S),<20,<20,27,<20,<20,<20,<20,<20,<20,29,<20,<20,31,<20,22,<20,<20,<20,75,<20,<20,<20,<20,<20,<20,<20,<20
52450,Cunderdin (S),<20,<20,127,<20,<20,<20,<20,29,<20,40,91,82,65,<20,32,<20,<20,<20,201,<20,<20,<20,<20,<20,<20,<20,<20
52520,Dalwallinu (S),<20,<20,81,<20,23,<20,<20,36,<20,38,81,61,55,<20,20,<20,<20,<20,144,<20,<20,<20,<20,<20,<20,<20,<20
52590,Dandaragan (S),<20,<20,352,<20,49,<20,<20,72,<20,91,182,167,136,<20,84,<20,37,<20,530,<20,<20,<20,<20,<20,<20,<20,<20
52660,Dardanup (S),<20,<20,"1,250",<20,259,<20,73,121,<20,289,823,845,561,112,257,36,154,<20,"1,910",<20,<20,<20,<20,<20,<20,50,27
52730,Denmark (S),<20,<20,763,<20,121,<20,49,178,<20,256,464,394,362,58,202,33,62,<20,"1,221",<20,<20,<20,<20,<20,<20,<20,<20
52800,Derby-West Kimberley (S),<20,162,283,<20,137,<20,92,<20,<20,727,976,901,"1,371",<20,581,155,269,<20,"1,428",<20,<20,<20,<20,<20,<20,155,<20
52870,Donnybrook-Balingup (S),<20,<20,643,<20,111,<20,46,113,<20,191,364,327,317,49,170,<20,58,<20,"1,019",<20,<20,<20,<20,<20,<20,20,<20
52940,Dowerin (S),<20,<20,79,<20,<20,<20,<20,<20,<20,24,59,51,39,<20,<20,<20,<20,<20,128,<20,<20,<20,<20,<20,<20,<20,<20
53010,Dumbleyung (S),<20,<20,61,<20,<20,<20,<20,<20,<20,<20,61,42,42,<20,<20,<20,<20,<20,90,<20,<20,<20,<20,<20,<20,<20,<20
53080,Dundas (S),<20,<20,97,<20,<20,<20,<20,<20,<20,42,62,61,86,<20,64,<20,34,<20,192,<20,<20,<20,<20,<20,<20,<20,<20
53150,East Fremantle (T),<20,<20,575,<20,65,<20,<20,141,<20,109,178,165,205,57,102,<20,29,<20,752,<20,<20,<20,<20,<20,<20,<20,48
53220,East Pilbara (S),<20,30,86,<20,46,<20,<20,<20,<20,132,320,353,605,<20,349,55,92,<20,375,<20,<20,<20,<20,<20,<20,71,<20
53290,Esperance (S),<20,31,"1,294",<20,211,<20,74,243,<20,428,"1,045",919,780,92,436,59,199,<20,"2,144",<20,<20,<20,<20,<20,<20,89,21
53360,Exmouth (S),<20,<20,114,<20,29,<20,<20,<20,<20,60,112,113,68,<20,43,<20,21,<20,211,<20,<20,<20,<20,<20,<20,<20,<20
53430,Fremantle (C),<20,<20,"2,996",90,459,<20,149,473,<20,"1,279","1,122","1,064","1,697",422,"1,111",46,258,<20,"5,041",<20,<20,<20,<20,34,<20,115,242
53570,Gingin (S),<20,<20,676,<20,119,<20,57,128,<20,181,300,277,248,31,143,<20,55,<20,"1,006",<20,<20,<20,<20,<20,<20,<20,<20
53640,Gnowangerup (S),<20,<20,69,<20,27,<20,<20,<20,<20,57,107,89,77,<20,44,<20,20,<20,172,<20,<20,<20,<20,<20,<20,<20,<20
53710,Goomalling (S),<20,<20,112,<20,25,<20,<20,26,<20,64,90,88,57,<20,25,<20,<20,<20,213,<20,<20,<20,<20,<20,<20,<20,<20
53780,Gosnells (C),27,81,"9,201",113,"2,160",114,785,623,<20,"2,927","8,244","7,606","7,280","1,385","3,303",551,"1,554",40,"15,650",45,33,37,54,117,<20,582,635
53800,Greater Geraldton (C),45,118,"3,455",<20,798,33,314,439,<20,"1,260","2,772","2,686","2,508",243,"1,362",158,777,<20,"6,266",<20,<20,<20,<20,30,<20,249,64
53920,Halls Creek (S),<20,119,131,<20,89,<20,73,<20,<20,419,535,506,860,<20,463,116,165,<20,839,<20,<20,<20,<20,<20,<20,130,<20
53990,Harvey (S),<20,24,"2,221",<20,465,<20,152,319,<20,630,"1,581","1,649","1,154",188,579,69,310,<20,"3,547",<20,<20,<20,<20,<20,<20,95,44
54060,Irwin (S),<20,<20,522,<20,71,<20,31,87,<20,97,188,177,171,26,104,<20,34,<20,729,<20,<20,<20,<20,<20,<20,20,<20
54130,Jerramungup (S),<20,<20,70,<20,<20,<20,<20,<20,<20,<20,81,65,44,<20,<20,<20,<20,<20,106,<20,<20,<20,<20,<20,<20,<20,<20
54170,Joondalup (C),<20,<20,"12,045",179,"2,130",137,443,"2,024",<20,"2,281","6,319","6,015","5,547","1,709","2,002",198,927,49,"16,529",38,<20,<20,25,93,<20,272,830
54200,Kalamunda (S),<20,34,"5,503",67,866,39,216,807,<20,"1,010","2,950","2,820","2,199",503,949,125,488,<20,"7,589",<20,<20,<20,<20,43,<20,146,222
54280,Kalgoorlie/Boulder (C),<20,66,"1,254",<20,387,31,143,76,<20,740,"1,761","1,972","1,612",91,949,122,455,<20,"2,829",<20,<20,<20,<20,<20,<20,148,37
54340,Katanning (S),<20,<20,417,<20,87,<20,48,64,<20,171,431,371,388,29,197,47,83,<20,782,<20,<20,<20,<20,<20,<20,36,<20
54410,Kellerberrin (S),<20,<20,173,<20,30,<20,<20,29,<20,79,120,107,100,<20,54,<20,29,<20,314,<20,<20,<20,<20,<20,<20,<20,<20
54480,Kent (S),<20,<20,23,<20,<20,<20,<20,<20,<20,<20,32,29,<20,<20,<20,<20,<20,<20,35,<20,<20,<20,<20,<20,<20,<20,<20
54550,Kojonup (S),<20,<20,190,<20,24,<20,<20,86,<20,51,178,148,107,<20,42,<20,32,<20,298,<20,<20,<20,<20,<20,<20,<20,<20
54620,Kondinin (S),<20,<20,61,<20,<20,<20,<20,27,<20,28,71,58,63,<20,28,<20,<20,<20,110,<20,<20,<20,<20,<20,<20,<20,<20
54690,Koorda (S),<20,<20,44,<20,<20,<20,<20,20,<20,27,35,35,21,<20,<20,<20,<20,<20,85,<20,<20,<20,<20,<20,<20,<20,<20
54760,Kulin (S),<20,<20,61,<20,<20,<20,<20,24,<20,<20,53,44,30,<20,<20,<20,<20,<20,97,<20,<20,<20,<20,<20,<20,<20,<20
54830,Kwinana (C),<20,<20,"2,426",27,686,48,256,80,<20,"1,168","2,936","2,794","2,139",286,"1,140",142,677,<20,"4,959",<20,<20,<20,<20,33,<20,245,111
54900,Lake Grace (S),<20,<20,63,<20,<20,<20,<20,36,<20,20,78,64,55,<20,<20,<20,<20,<20,97,<20,<20,<20,<20,<20,<20,<20,<20
54970,Laverton (S),<20,<20,35,<20,<20,<20,<20,<20,<20,48,74,74,136,<20,76,<20,22,<20,122,<20,<20,<20,<20,<20,<20,<20,<20
55040,Leonora (S),<20,<20,47,<20,<20,<20,<20,<20,<20,36,88,103,119,<20,84,<20,37,<20,138,<20,<20,<20,<20,<20,<20,<20,<20
55110,Mandurah (C),<20,36,"11,758",75,"1,974",65,650,"1,157",<20,"2,916","4,890","4,884","4,226",713,"2,235",273,"1,268",62,"17,560",28,<20,23,40,102,<20,408,232
55180,Manjimup (S),<20,<20,"1,085",<20,153,<20,72,216,<20,422,723,610,587,83,321,55,124,<20,"1,825",<20,<20,<20,<20,<20,<20,47,<20
55250,Meekatharra (S),<20,<20,57,<20,22,<20,<20,<20,<20,58,155,152,200,<20,126,<20,51,<20,201,<20,<20,<20,<20,<20,<20,30,<20
55320,Melville (C),<20,<20,"9,119",160,"1,298",42,325,"2,444",<20,"1,492","3,143","3,012","3,300","1,183","1,196",98,407,24,"11,809",<20,<20,<20,<20,75,<20,156,750
55390,Menzies (S),<20,<20,<20,<20,<20,<20,<20,<20,<20,<20,40,36,27,<20,<20,<20,<20,<20,31,<20,<20,<20,<20,<20,<20,<20,<20
55460,Merredin (S),<20,<20,304,<20,60,<20,26,41,<20,133,238,227,208,<20,120,<20,50,<20,555,<20,<20,<20,<20,<20,<20,<20,<20
